"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4tCtwWceOPWzenK2HAIJSb","Work from Home (feat. Ty Dolla $ign)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Fifth Harmony, Ty Dolla $ign","spotify:album:0pF0oyuPNdOObniB1Ng0kW","7/27 (Deluxe)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","2016-05-27","https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8","1","2","214480","https://p.scdn.co/mp3-preview/58fd9aa04f6972b8302f497dc6bb6160941c1e58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM11600251","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:03:22Z"
"spotify:track:7nD9nN3jord9wWcfW3Gkcm","All In My Head (Flex) (feat. Fetty Wap)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:6PXS4YHDkKvl1wkIl4V8DL","Fifth Harmony, Fetty Wap","spotify:album:0pF0oyuPNdOObniB1Ng0kW","7/27 (Deluxe)","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony","2016-05-27","https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8","1","6","210573","https://p.scdn.co/mp3-preview/919cbfbef09365ed8ce9481ec8b2699a970c12e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USSM11601121","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:03:25Z"
"spotify:track:72gv4zhNvRVdQA0eOenCal","Symphony (feat. Zara Larsson)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Clean Bandit, Zara Larsson","spotify:album:1MvF4ulZKH7SaDQs9rE5nc","What Is Love? (Deluxe Edition)","spotify:artist:6MDME20pz9RveH9rEXvrOM","Clean Bandit","2018-11-30","https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d","1","1","212733","https://p.scdn.co/mp3-preview/582525d17cae952887337a1fcdf0e4763bf9ad1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","GBAHS1700199","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:03:36Z"
"spotify:track:37R0bQOQj5a7DOqh1TGzvB","One Call Away","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","spotify:album:5Nwsra93UQYJ6xxcjcE10x","Nine Track Mind","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2016-01-29","https://i.scdn.co/image/ab67616d0000b273633a2d775747bccfbcb17a45","1","1","194453","https://p.scdn.co/mp3-preview/5fce39f8440f1e9a2c2adb986d73492cbd7b6297?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USAT21502703","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:04:05Z"
"spotify:track:3qonjOrhFCfTnaaMruHzxW","Dangerously","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","spotify:album:5Nwsra93UQYJ6xxcjcE10x","Nine Track Mind","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2016-01-29","https://i.scdn.co/image/ab67616d0000b273633a2d775747bccfbcb17a45","1","2","199133","https://p.scdn.co/mp3-preview/3fd9672bb6a8ef91626a78888bdf4793c3932193?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USAT21502907","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:04:07Z"
"spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn","Stressed Out","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","spotify:album:3cQO7jp5S9qLBoIVtbkSM1","Blurryface","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","2015-05-15","https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3","1","2","202333","https://p.scdn.co/mp3-preview/d01bb6b4b9952d95d2609632474cda8e632e044d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","USAT21500597","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:04:41Z"
"spotify:track:0ct6r3EGTcMLPtrXHDvVjc","The Nights","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:0h2knr6qpiAq0tV5ri5JMF","The Days / Nights","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2014-01-01","https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad","1","2","176658","https://p.scdn.co/mp3-preview/7866e9567e7398035a01f663104ea1c5c28d11b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","CH3131340464","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-12T09:58:23Z"
"spotify:track:0nrRP2bk19rLc0orkWPQk2","Wake Me Up","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:2H6i2CrWgXE1HookLu8Au0","True","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-01-01","https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7","1","1","247426","https://p.scdn.co/mp3-preview/231af03bbd2ec7f655575800e54a00633d7d9eac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","SEUM71301326","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-12T09:58:39Z"
"spotify:track:4lhqb6JvbHId48OUJGwymk","Hey Brother","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:2H6i2CrWgXE1HookLu8Au0","True","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-01-01","https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7","1","3","255093","https://p.scdn.co/mp3-preview/b0f7ab0efb90d7df8535784a2187034e70d0ab24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","CH3131340084","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-12T09:58:42Z"
"spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y","The Days","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:0h2knr6qpiAq0tV5ri5JMF","The Days / Nights","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2014-01-01","https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad","1","1","278480","https://p.scdn.co/mp3-preview/5ce9760ccebc6f6aac747f716f95264287b553cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","CH3131340471","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-12T09:59:05Z"
