"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0GUIHmQAUHd7qIi2r6WP0U","Legion","spotify:artist:5RVxWcQ7UQwjnO8r5GntbG","Sovereign","spotify:album:1HnwlifNHp5IzcecO9rxCU","Legion","spotify:artist:5RVxWcQ7UQwjnO8r5GntbG","Sovereign","2019-07-10","https://i.scdn.co/image/ab67616d0000b2732509a6a56c599154a9348719","1","1","237025","https://p.scdn.co/mp3-preview/511cae155fddb5499fcadd0bc84458a7b215f394?cid=9950ac751e34487dbbe027c4fd7f8e99","true","32","QZFYZ1986204","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:45:29Z"
"spotify:track:4Oa89khvAs6urVKKdyQ5i5","phantom assassin","spotify:artist:0z4ODfFM8PGE0A9r0tZ75J","Vildhjarta","spotify:album:4l7vAsUopNRu08SAkp9m8u","måsstaden under vatten","spotify:artist:0z4ODfFM8PGE0A9r0tZ75J","Vildhjarta","2021-10-15","https://i.scdn.co/image/ab67616d0000b2736818e47ef2372ed9f4f8e512","1","13","178165","https://p.scdn.co/mp3-preview/89044807194c2302963e9cad5442e00e0b6d10f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","GBDHC2013514","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:45:33Z"
"spotify:track:7M6sEMRxuE7CHBJAIfSXGk","The Blade","spotify:artist:4kKzI9HX4uRoDxlGmsae1z","SION","spotify:album:58Tevi3pRrZLoEtMHaiBck","SION","spotify:artist:4kKzI9HX4uRoDxlGmsae1z","SION","2021-11-26","https://i.scdn.co/image/ab67616d0000b2735dea6716e08c6884bbef50ba","1","1","219128","https://p.scdn.co/mp3-preview/ce1238cf7c357180965a6c67194b0e80b7f01b35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QZNWY2169978","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:45:37Z"
"spotify:track:1ViiOKBUbJY69lSrRTbDXi","Death Roll","spotify:artist:6bu7CtcOMWcS0BMq7snHW6","Wage War","spotify:album:2gSVPsycPerzCuSd67ENuF","Manic","spotify:artist:6bu7CtcOMWcS0BMq7snHW6","Wage War","2021-10-01","https://i.scdn.co/image/ab67616d0000b273a5f7d35901c2357eeb50106a","1","7","181266","https://p.scdn.co/mp3-preview/26ba99c221866491f5ef5e71edb74993b8678e20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","US5262124226","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:45:49Z"
"spotify:track:02Zos3JJZHGxPwPM6uOJYO","Nihilist","spotify:artist:4v3LXseeTJyL6GVDS2N8oY","Filth","spotify:album:3zSKR2yRZk1X1L8GLUxc7j","The Ignorance","spotify:artist:4v3LXseeTJyL6GVDS2N8oY","Filth","2021-10-14","https://i.scdn.co/image/ab67616d0000b27308e98a17628751a46feb2e68","1","5","261173","https://p.scdn.co/mp3-preview/6bcfcc0d156de0f006c529bebd2ee2ea3a766267?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","QZK6H2172853","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:45:53Z"
"spotify:track:4azEzi38ygz5VELRu4Zjjl","Sightless","spotify:artist:1WmHqBnzUgQG04GEljKVKk","Fractalize","spotify:album:6EZlFsa8rhjlxoCtrd9c6H","Immersion","spotify:artist:1WmHqBnzUgQG04GEljKVKk","Fractalize","2020-01-01","https://i.scdn.co/image/ab67616d0000b273795f7a897eea2b71cd2fc9bc","1","4","216706","https://p.scdn.co/mp3-preview/1589660378245d8cf39c4a2578707c4d5b1f99b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","TCAEP2028593","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:45:57Z"
"spotify:track:7eWuBTL35BSBBiIjWJk0KB","Confined","spotify:artist:2vd2HnNh4pdYa9gDVHFjEu","As I Lay Dying","spotify:album:3D8V1PlxgpX05jyHLv6e4P","Shadows Are Security","spotify:artist:2vd2HnNh4pdYa9gDVHFjEu","As I Lay Dying","2005","https://i.scdn.co/image/ab67616d0000b273772204d7b92f44ef85f258fd","1","2","190106","https://p.scdn.co/mp3-preview/9696db1e7ddc657b0a7d8b8d98c5306a36d61ad6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USMBR0502155","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:01Z"
"spotify:track:7bk1SQnfBBua4afuJCfqEb","Second Death","spotify:artist:5vTCEZ15eybRnoqUAra4Ys","Black Tongue","spotify:album:35hNgW0p1Uzwrqd6zzunfP","Nadir","spotify:artist:5vTCEZ15eybRnoqUAra4Ys","Black Tongue","2018-10-31","https://i.scdn.co/image/ab67616d0000b273becc61f306a842017765d2d6","1","3","247062","https://p.scdn.co/mp3-preview/699eab34b27300e47f9af7448634841a1692d2e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","QMPKX1888325","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:05Z"
"spotify:track:4soE6F9djLRl3OwQyKd3p2","Early Grave","spotify:artist:3ZztVuWxHzNpl0THurTFCv","Architects","spotify:album:168nXS5Ri1MIdQh9NIECnz","Hollow Crown","spotify:artist:3ZztVuWxHzNpl0THurTFCv","Architects","2009-07-13","https://i.scdn.co/image/ab67616d0000b273a0e1b3afe46ca9e2745588e7","1","1","212466","https://p.scdn.co/mp3-preview/b42be2502e8ff900355a8958796ba95654913133?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","US4E40851501","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:09Z"
"spotify:track:1yOIXuOyRGaKIFVDxdeBBx","Burden Pt. 2 (feat. Ben Duerr)","spotify:artist:7z9n8Q0icbgvXqx1RWoGrd, spotify:artist:7a1cpOUMFElbFHwLsArfEp","FRCTRD, Ben Duerr","spotify:album:1WPvBepmgRMfPwpqLggBjH","Somehow // Somewhere","spotify:artist:7z9n8Q0icbgvXqx1RWoGrd","FRCTRD","2021-10-08","https://i.scdn.co/image/ab67616d0000b273fbe7459c72182e8ec4c48647","1","8","235153","https://p.scdn.co/mp3-preview/eda41b7508423eae9c7e877bde20bbd32bbdd2d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","QM6MZ2185305","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:13Z"
"spotify:track:7D01BYPnqDYCfDXXbjrzA6","Tide","spotify:artist:7nKz8GVqHk0bUGmBm6wm3E","Humanity's Last Breath","spotify:album:5SW9YGbJLg6qDldY3RX4g7","Välde","spotify:artist:7nKz8GVqHk0bUGmBm6wm3E","Humanity's Last Breath","2021-02-12","https://i.scdn.co/image/ab67616d0000b273a2d3c7f0d5ea3a3121cf782e","1","8","308857","https://p.scdn.co/mp3-preview/6173298993b5509ef715a0ecc6a62d922e67e082?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QM7282046954","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:17Z"
"spotify:track:77ooMotnBAGrxWAeODljE8","Forced to Stay","spotify:artist:4qrHkx5cgWIslciLXUMrYw","Knocked Loose","spotify:album:2Tm8ZMDLg4DVijCkvhKxJl","A Tear in the Fabric of Life","spotify:artist:4qrHkx5cgWIslciLXUMrYw","Knocked Loose","2021-10-13","https://i.scdn.co/image/ab67616d0000b273f2a6f71bedfae2d94fb1fe3e","1","3","235413","https://p.scdn.co/mp3-preview/3753d5348f8a7ddcecdbfd5e818cdfccbc1c4c2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USSTT2100100","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:22Z"
"spotify:track:03WywiXT4I0R0TBMCkEaa9","Take Your Pick [Feat. Corpsegrinder]","spotify:artist:52qKfVcIV4GS8A8Vay2xtt, spotify:artist:2W2H6mzoE0HqDLM7ux6FbO","Ice Nine Kills, Corpsegrinder","spotify:album:4PyOq7kavqglGk3cexcygx","Welcome To Horrorwood: The Silver Scream 2","spotify:artist:52qKfVcIV4GS8A8Vay2xtt","Ice Nine Kills","2021-10-15","https://i.scdn.co/image/ab67616d0000b273eb2826b3e23703d6e1d1bd0a","1","9","197786","https://p.scdn.co/mp3-preview/8565199d0d2da278c9155fb098240cfd980ec236?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","US5262124210","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:26Z"
"spotify:track:0cEZ1p68dXFoN5diP3aEEV","Take This Life","spotify:artist:57ylwQTnFnIhJh4nu4rxCs","In Flames","spotify:album:2fLMg10IFuqgkmSlIAXjwu","Come Clarity","spotify:artist:57ylwQTnFnIhJh4nu4rxCs","In Flames","2006-02-03","https://i.scdn.co/image/ab67616d0000b2731909382b1294cd831759c14a","1","1","215248","https://p.scdn.co/mp3-preview/ea76156f1e646c1aa61f783ae4abe7a5414b4879?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","DED830585901","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:32Z"
"spotify:track:2XZP7EIjlD75VwYcHNePYj","Sleepwalker","spotify:artist:159qqlGwzE04xyqpfAwRLo","Parkway Drive","spotify:album:3sj64vlMjeymCV05otr8FA","Deep Blue","spotify:artist:159qqlGwzE04xyqpfAwRLo","Parkway Drive","2010-06-29","https://i.scdn.co/image/ab67616d0000b2731f0517fafeb0dc29db39ffb7","1","3","241033","https://p.scdn.co/mp3-preview/9bc9150041a777a995d94dc47ab3e3ef760a47b0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USEP41014003","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:39Z"
"spotify:track:71N4kCbJiVAb7iA25lwFgd","The Fire Itself","spotify:artist:1GHGBOI7I9FJfvhJe7e3A0","Phinehas","spotify:album:2jlMaq1dfcSUX9inI8wCox","The Fire Itself","spotify:artist:1GHGBOI7I9FJfvhJe7e3A0","Phinehas","2021-08-27","https://i.scdn.co/image/ab67616d0000b273db60d7cc99c573703a14a4a7","1","2","219777","https://p.scdn.co/mp3-preview/b829473f9d91a19df1efae91fdbc2e998ebd3dcd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QMGVJ2100085","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:43Z"
"spotify:track:1A2MvoVOlxlPlPKJGrKjGY","Recreant","spotify:artist:4UgQ3EFa8fEeaIEg54uV5b","Chelsea Grin","spotify:album:50bHAUE9Q97dLoWTlXEYc0","Desolation Of Eden","spotify:artist:4UgQ3EFa8fEeaIEg54uV5b","Chelsea Grin","2010-02-16","https://i.scdn.co/image/ab67616d0000b2739fa8bc8445ae369a3baf7baf","1","8","266826","https://p.scdn.co/mp3-preview/d9d0bfce9d91ef4121576151d7539f97b7253b47?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USRZR1009108","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:49Z"
"spotify:track:46xvuHX0dIF0sNcv4CLLuQ","I Am King","spotify:artist:6qtECqesbU29iftyeWmldK","Code Orange","spotify:album:6T3bpnPxYxnaoRhGVhT7aL","I Am King","spotify:artist:6qtECqesbU29iftyeWmldK","Code Orange","2014-09-02","https://i.scdn.co/image/ab67616d0000b273c455ad6b362cf7632fbf0594","1","1","158181","https://p.scdn.co/mp3-preview/3fa3d8c97c75deb0673684c156f80d1a5a540302?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","QMFMG1493908","spotify:user:0ace6mier35dhe5xwi8g0xwvv","2022-10-04T17:46:53Z"
